player_name,club_img_url,player_position,transfer_type,transfer_fee,is_loan,minutes_played,goals,window,team_name,player_url,player_age,transfer_notes,in_squad,appearances,team_urls.x,team_urls.y
Arne Maier,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Central Midfield,Arrivals,NA,TRUE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,23,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Jordan Torunarigha,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Centre-Back,Arrivals,NA,TRUE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/jordan-torunarigha/profil/spieler/227110,24,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Deyovaisio Zeefuik,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Right-Back,Arrivals,NA,TRUE,5,0,Summer,Hertha BSC,https://www.transfermarkt.com/deyovaisio-zeefuik/profil/spieler/338032,24,"End of loan Jun 30, 2022",2,1,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Eduard Löwen,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Central Midfield,Arrivals,NA,TRUE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/eduard-lowen/profil/spieler/260655,25,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Jessic Ngankam,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Centre-Forward,Arrivals,NA,TRUE,276,1,Summer,Hertha BSC,https://www.transfermarkt.com/jessic-ngankam/profil/spieler/448177,21,"End of loan Jun 30, 2022",6,6,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Daishawn Redan,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Centre-Forward,Arrivals,NA,TRUE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/daishawn-redan/profil/spieler/361081,21,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Arne Maier,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Central Midfield,Departures,5.00E+06,FALSE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,23,NA,NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Jurgen Ekkelenkamp,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Central Midfield,Departures,5.00E+06,FALSE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/jurgen-ekkelenkamp/profil/spieler/361068,22,NA,NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Javairô Dilrosun,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Left Winger,Departures,4.00E+06,FALSE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/javairo-dilrosun/profil/spieler/315125,24,NA,NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Jordan Torunarigha,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Centre-Back,Departures,3500000,FALSE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/jordan-torunarigha/profil/spieler/227110,24,NA,NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Dedryck Boyata,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Centre-Back,Departures,2.00E+06,FALSE,120,0,Summer,Hertha BSC,https://www.transfermarkt.com/dedryck-boyata/profil/spieler/88262,31,NA,1,1,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Jessic Ngankam,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Centre-Forward,Departures,1500000,FALSE,276,1,Summer,Hertha BSC,https://www.transfermarkt.com/jessic-ngankam/profil/spieler/448177,21,NA,6,6,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Krzysztof Piatek,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Centre-Forward,Departures,1.00E+06,TRUE,0,0,Summer,Hertha BSC,https://www.transfermarkt.com/krzysztof-piatek/profil/spieler/327757,27,NA,1,0,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Eduard Löwen,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Central Midfield,Departures,1.00E+06,FALSE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/eduard-lowen/profil/spieler/260655,25,NA,NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Anton Kade,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Left Winger,Departures,NA,FALSE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/anton-kade/profil/spieler/654234,18,€750k,NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
Alexander Schwolow,https://tmssl.akamaized.net/images/wappen/head/45.png?lm=1656580875,Goalkeeper,Departures,NA,TRUE,NA,NA,Summer,Hertha BSC,https://www.transfermarkt.com/alexander-schwolow/profil/spieler/93763,30,Loan fee:€300k,NA,NA,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2022
